,formula_pretty,formation_energy_per_atom
21862,Sr2Nd(FeO3)3,-2.4106378025555557
21863,Nd12InPt7,-0.8846747037500002
21864,Li2WO4,-2.352370806666667
21865,EuCdGe,-0.5080764174999999
21866,Ca5Ni15B4,-0.32596320381944466
21867,PrIn,-0.48760099749999997
21868,Mg2MnWO6,-2.5546030297931024
21869,RbAuO,-1.0679558624999999
21870,AsXeF11,-1.5464780528846154
21871,TlV3(SeO6)2,-1.8647357604456023
21872,NaEuGeO4,-2.5498581205788176
21873,HfMgPd2,-0.72522836
21874,AlCrFeO4,-2.5428396435714293
21875,La5Sn3Cl,-1.1095711566666664
21876,Fe3Sb5(IO3)3,-1.49988714375
21877,Li10Zn4O9,-1.9919194125362325
21878,La(SiRh)2,-1.044832362999999
21879,NdMg3,-0.1249339974999999
21880,Lu(FeB)2,-0.477530187666666
21881,CsOsNO3,-1.379730001321839
21882,BaSn3Pd,-0.6468956070000005
21883,CeTl2P2S7,-1.0293551425173615
21884,Ba2LiTeO6,-2.3828291893333335
21885,Ba3LiOs2O9,-2.3663562265555567
21886,Cs2PrCl5,-2.5664031816702586
21887,ErCdCu4,-0.25043401333333354
21888,SrCu5,-0.06268331444444424
21889,Sm(FeGe)2,-0.4469772930000005
21890,KNa2GaO3,-1.9351326458719211
21891,Ta2CoO6,-2.9137353733333335
21892,Ti2Ga,-0.40278368138888965
21893,CsBS3O11,-2.018119772279544
21894,Tm2TeO2,-3.2738934576666665
21895,PmInPt2,-0.8165784718750002
21896,PrHoMg2,-0.09391589874999973
21897,Si7Tc4,-0.5725597779545459
21898,Pr2Ni7,-0.2831717377777778
21899,MnAsH3O5,-1.6271493880431038
21900,LaInHg2,-0.4671083662500002
21901,RbAuCl4,-1.3371104320833336
21902,TbPS4,-1.3722885472222224
21903,ScH6N2Cl3,-1.2253251756249999
21904,SmMnB4,-0.5699170770162828
21905,PHF4,-2.400424685555556
21906,RbTaV2O8,-2.698213437291668
21907,Er5(GeSb)2,-0.992800013888889
21908,K8Tl11,-0.13192165898245634
21909,Tl3VS4,-0.8594688728125002
21910,SiTc,-0.4884003599999991
21911,GaPt2,-0.5331966824999999
21912,LiSb(PO3)4,-2.522010925925926
21913,LiMoIO6,-1.6296297631481482
21914,Er5(Si5Ir2)2,-0.8575009763157886
21915,LaVGe3,-0.5723173500000002
21916,ZrGeIr,-0.891626069166667
21917,DyInIr,-0.706460514444445
21918,K3NbAs2O9,-2.2644974234333337
21919,Er3Si11Pt23,-0.856469941351351
21920,Sm2Mo2C3,-0.24542307714285677
21921,VTe2,-0.6077918755555558
21922,BaZn5,-0.22110776333333337
21923,EuGePd2,-0.7667291287500007
21924,YbZr6(PO4)9,-3.2039560817307704
21925,MgInNi2,-0.1963082825
21926,KLi3SiO4,-2.6154029803333327
21927,Al21Pd8,-0.5593938048275857
21928,Ac2GaCu,-0.25789497562500063
21929,KPHNO2,-1.8377013632777779
21930,Sm3PO7,-3.6682759518181816
21931,Pr3Si2,-0.5814534369999997
21932,UC2,-0.11236770666666611
21933,Yb(GaS2)2,-1.4339467558928567
21934,Na3TlO2,-1.347943805498084
21935,RuS3Cl8,-0.7223899461979167
21936,Ba4CeMn3O12,-2.7764405834396557
21937,PmDyTl2,-0.3621340160416664
21938,Li3Er3(TeO6)2,-2.78697610775
21939,PmInPd2,-0.7487157193749994
21940,ScOs2,-0.38008357416666644
21941,Ge3N4,-0.24778107500000093
21942,Sc2GeB2Ir5,-0.7916437863333343
21943,Sr3ReN3,-0.8309025171428571
21944,Y4Zr3O12,-3.92436785877193
21945,KSbWO6,-2.151378116444443
21946,Sc5As3,-1.112509755625
21947,YZr3F15,-4.111961280482457
21948,FeNi35S32,-0.7900656022058828
21949,Sr2ErMoO6,-3.1142488538333324
21950,Gd(CoB)2,-0.5431757876666665
21951,NaCaAlF6,-3.8340209886909324
21952,In6Te10Pb,-0.5751421229411762
21953,DyGa4Ni,-0.5382811908333327
21954,SmTl,-0.38391711416666663
21955,UAs,-0.7214726875000004
21956,Rb2Ag(AsSe2)3,-0.7040251719357643
21957,Ga40AgMo8,-0.14454088034013562
21958,K2SnF6,-3.0245789795555558
21959,EuPIr,-1.0591497619444432
21960,TaInSe2,-0.8757352761718753
21961,Na2BeSiO4,-2.8117445950754307
21962,NbFeGe,-0.3424915461111119
21963,Y3Os,-0.23758095500000032
21964,ScTlTe2,-1.1315942620833335
21965,PmNdIn2,-0.48229113937499957
21966,VPbSeO5F,-1.9611922316493056
21967,Ba2B4Se13,-0.8763534522176533
21968,Na2MgSn,-0.2004398595258623
21969,Rb7Nd11Te12(Br4O9)4,-2.3896106111280493
21970,TlVSeO5,-1.7170131866471356
21971,Ba2ErTaO6,-3.6014889400000003
21972,Ba3Ta2ZnO9,-3.2173453496666666
21973,Ta2Pt3Se8,-0.9246400552884615
21974,Rb4WO5,-2.0332177781666663
21975,Tb5Sn3,-0.7220595693750003
21976,AlGaCo2,-0.44842806187500095
21977,Er3FeSi3,-0.7192254000000001
21978,Pr12C6I17,-1.3303846672857145
21979,ZrAlRh2,-0.9449341025000004
21980,Cd(IO3)2,-1.0271777086111114
21981,Sr2InOsO6,-2.362832324833333
21982,Pr2(MoO4)3,-2.6297468411764706
21983,AlSbO4,-2.5433669
21984,YbSi2Ni,-0.6533845500000002
21985,FeAsS,-0.6176492827083339
21986,CeAl4Ni,-0.5356965533333327
21987,Hf3Co2Si3,-0.8193485081250023
21988,SmCu4Ag,-0.20975489694444427
21989,CdGeP2,-0.0919403541666659
21990,GaMo3,-0.16745819562499875
21991,Ti2FeNiSb2,-0.6444928744444441
21992,Rb2Th(NO3)6,-1.4417731933333344
21993,Ho3FeB7,-0.6168931626515153
21994,CuAsF7,-2.2025099347222223
21995,LuNi4B,-0.5162728556944446
21996,HoSnAu,-0.8505385550000005
21997,HfMg149,-0.019474433666666756
21998,EuTl2Cd,-0.27167652291666666
21999,FeGeRu2,-0.1612749962500004
22000,Tb2InPd2,-0.8693238949999994
22001,Cs2SnSe3,-1.1663741496488864
22002,Na6V2C4SO16,-2.1170307054288044
22003,Ba(YSe2)2,-2.252937862886905
22004,Mn3P4H2(PbO8)2,-2.361527654152832
22005,Lu5Sb3,-0.8914418840625
22006,Rb2Mn3Te4,-0.6618002298659005
22007,TaPd,-0.3645049525000008
22008,Tb2InAg,-0.39053185666666623
22009,GdWC2,-0.2415694381250013
22010,Cs(PIr)2,-0.6500854229195412
22011,TlAg(PO3)2,-2.1238248599166667
22012,Al2BiSe4,-1.011169366696428
22013,Mn2AlB2,-0.4699861168390811
22014,La3Si2BO10,-3.626560411041668
22015,Na2SrV4O12,-2.538002723935271
22016,Li2GaAg,-0.300224945208333
22017,KGdGeS4,-1.5426394707857136
22018,RbMnO2,-1.9257585717744263
22019,Na2LiAlH6,-0.32209981514367814
22020,K2LiCuF6,-2.6103086934333333
22021,NaNbSe2O7,-1.9806934660217466
22022,Sm(Ni2P)2,-0.8002062761904762
22023,CsMoAsH2O7,-1.7947774789942528
22024,LaCo13,-0.034461072499999953
22025,Ba2ErPaO6,-3.7661630509999995
22026,Ho4MgNi,-0.20496342083333316
22027,Cs3InO3,-1.6228296433990153
22028,Be4AlCr,-0.11968357916666623
22029,Cs2Sn3HgSe8,-0.8721877985437193
22030,NbFe,-0.10820909807692221
22031,RbH3(SO4)2,-1.7582447252678566
22032,UNiGe,-0.38182290666666674
22033,Rb7VSiO8,-2.2650049652941173
22034,TaAgF6,-3.0571995945833335
22035,MgCoF6,-2.568456865
22036,BiCl3,-1.3919113037500002
22037,YbSnRh2,-0.754843103749999
22038,FeP3(HO5)2,-2.269801636875001
22039,SmCdAu2,-0.6552279787499997
22040,V2Co3TePb3O14,-1.815179005652174
22041,Ni3Sn4,-0.22278011999999997
22042,Co(NiS2)2,-0.7148745646428561
22043,Ho(SiRu)2,-0.8852632979999996
22044,CaB3HO6,-2.825195235681818
22045,Fe3Rh,-0.022215035000000327
22046,K2NiP4(HO2)8,-2.086036124010753
22047,YCuSn,-0.6149348222222221
22048,Er6GaCo2,-0.3057037841666662
22049,Li6Sm(BO3)3,-2.8179467176315787
22050,Sc2OsPd,-0.693019893749999
22051,Na3Fe(PO4)2,-2.4865240190229883
22052,Rb8Ta6O19,-2.937324069242424
22053,Ga2PdBr8,-1.1012922440909092
22054,SmTlTe2,-1.2797005370833334
22055,LiMg2Ag,-0.21572000499999966
22056,Cs5Re6S8Cl7,-1.4805944671021212
22057,Pm2PdAu,-0.7751988037499995
22058,BaYF5,-4.3434349884523815
22059,SrGa4,-0.4194004713333335
22060,LiGaTe2,-0.8397132902083331
22061,Y3FeB7,-0.5895702271969686
22062,RbHoO2,-3.0561212468749996
22063,Pr3(GeRh)2,-0.8259002625000004
22064,Zr2Cd,-0.11765603000000031
22065,Ba7Cu3H17,-0.5093138370370369
22066,KLiCrO4,-2.0931356826904763
22067,Al2(MoO4)3,-2.4039875080882362
22068,GeAs2,-0.04107073958333333
22069,Co(BW)3,-0.44329980749999925
22070,Nb6HSI9,-0.7962413919485297
22071,Pr27Se40,-2.1716021426679095
22072,La(C2N3)3,-0.2143065928124983
22073,CaLa2B10O19,-3.1473612480208324
22074,MgCo2,-0.033146828333333524
22075,BaMn2Si2O7,-2.934604485280172
22076,Cs2GeP4O13,-2.592065418709771
22077,YbInAg2,-0.36344906833333335
22078,Li5TlO4,-1.8878455773749998
22079,Li8PtO6,-1.9139745117777778
22080,CsTc3(Se2Br)2,-1.1210791527306043
22081,Tm4Ge6Ir7,-0.8957431821568624
22082,Bi2(PSe3)3,-0.48843134382812486
22083,LiMnFeF6,-2.885685074399745
22084,MnPb2WO6,-1.9253685025431024
22085,RbFeCl4,-1.6494509558333335
22086,LiCr(GeO3)2,-2.2390929405833324
22087,Sm2Si3Pd,-0.8679402050000006
22088,CrP2Pb5O13,-2.0920584567460323
22089,NaNb4Bi5O18,-2.4245579159482773
22090,Sm2B5,-0.5546883108333337
22091,V2GePb5O12,-1.9874401827500008
22092,Mg6Ni16As7,-0.35703144189655184
22093,Sm2Co5B2,-0.33122854175925986
22094,Zr5Zn39,-0.17618374795454564
22095,LaTeCl,-2.3136326158333334
22096,GdH2ClO2,-2.3950127216666672
22097,Ce4SiRh12,-0.7235582735294118
22098,Cs2GeO3,-2.0396184358381233
22099,Li4Ga3Si3BrO12,-2.715362265797102
22100,CuTe2Cl,-0.6341722018749998
22101,Sr(NiGe)2,-0.5099501673333329
22102,Hf9Re4Se,-0.42536789659598234
22103,Y3GeS2,-1.8079920152083335
22104,Ca3(GaP2)2,-0.8746472759259257
22105,HfNiAs,-0.7949920233333335
22106,Nb3Os2,-0.2395887916666652
22107,SrAcGa2,-0.39641292354166646
22108,YbAgGe,-0.4947029683333331
22109,MnFeBiO5,-1.7546256997413794
22110,Na3GaP2H2O9,-2.3641267455189325
22111,CuAs12P4S12Br,-0.4068451019444448
22112,ErIn3,-0.3765907700000004
22113,ErUTe4,-1.2091363316666677
22114,Li2B8SeO15,-2.6424845418209135
22115,BaPbO3,-2.1088509750000006
22116,TiCo3,-0.2617029545833338
22117,U8FeS17,-1.671434076274038
22118,Co7(SbO6)2,-1.5372171069047624
22119,Tm3PbC,-0.5628691979999992
22120,Mn3(PO4)2,-2.546941165419981
22121,CsK2AuO2,-1.2631183623218387
22122,TiS3,-1.342453139427084
22123,BeCr2O4,-2.6000753471428575
22124,Pr6Ni3Sn14,-0.58230098173913
22125,Zr(Se2Cl3)2,-1.2438695542613638
22126,Sr2InSbO6,-2.583106877333333
22127,Ti2Cd,-0.0695998388888898
22128,Ba3NaGd3(Si3O10)2,-3.4826802286833862
22129,CeSiIr,-0.91569993
22130,IF7,-1.6942028103124995
22131,Ba2Pr(CuO2)3,-2.200191664583334
22132,LiAs2H3O7,-1.6439931233333323
22133,Eu2B5BrO9,-2.993076205343139
22134,Pr5CoSb2,-0.7115110281249999
22135,CeInCu5,-0.19373016071428545
22136,Ba(PRu)2,-0.9419104333333337
22137,LaCd2Pd,-0.5915745600000002
22138,MgGeRh2,-0.6170431337500002
22139,TiAgPO5,-2.5852071586979166
22140,YbSi3Pd5,-0.7752878947222217
22141,KEuSiS4,-1.5328021593571433
22142,NdHg,-0.4755079975000003
22143,LuB4Ru,-0.6546935119444441
22144,K3FeSe3,-1.076569711575893
22145,Zr2Si,-0.7529295450000006
22146,CaBiAu4,-0.4169927699999996
22147,Na2NbAsO6,-2.390177896810344
22148,Ca3Zn2(CuP2)2,-0.7899694130303035
22149,HgPd5Se,-0.2728832924776781
22150,Pm2ZnGe,-0.5305385649999996
22151,Th(GeOs)2,-0.43998323
22152,Nd(Al2Fe)4,-0.4042258461538462
22153,ZnCrO4,-1.6922108724999998
22154,Mg(PO3)2,-2.8508684615740743
22155,Eu3ReO7,-2.9544362518181813
22156,Ca2GePd3,-0.7914306375000001
22157,Ce16Ru9,-0.3307883247999996
22158,Zr5CdPb3,-0.24874826000000005
22159,Ba4Bi(PbO4)3,-2.1510204745
22160,K3YF6,-3.5938087660666667
22161,K2Sn2O3,-1.748454015857143
22162,Na3MnPCO7,-2.3649097889168873
22163,LuInAu2,-0.6838781475000002
22164,NaLa2RuO6,-2.794108654155172
22165,NaVCdO4,-2.1294665916502464
22166,K3Nd2(NO3)9,-1.4695552974756096
22167,Ba3Ta6(Si2O13)2,-3.4328207217948727
22168,TbSi4B18C,-0.2084865664583321
22169,Sm2TlHg,-0.4304780070833334
22170,K2S5,-0.9451554748749997
22171,Cd(GaTe2)2,-0.6214585135714279
22172,TeF6,-2.38829694
22173,Ti2Co12P7,-0.7202068342857141
22174,Pr3Si11Pt23,-0.8859965659459451
22175,TmMn2SiC,-0.5138788615057479
22176,Sm2Ga12Pd,-0.4050275136666665
22177,FeB2,-0.2960511286111102
22178,Cs2KErCl6,-2.523361791886207
22179,KNi2H3(SeO5)2,-1.3765087545937496
22180,Tb2RuRh,-0.588157891249999
22181,P4S9,-0.5173115053044877
22182,MgSc3Ru2,-0.47606753916666733
22183,NbNiAs2,-0.48943415499999965
22184,NpAl2Pd5,-0.7031359385937499
22185,Th(GeRu)2,-0.6961638120000003
22186,PaTlO3,-3.174973121666666
22187,Na5Gd4Si4O16F,-3.2873591575086207
22188,CsHoSiS4,-1.7200396343472906
22189,Yb(SiNi)2,-0.6896303240000001
22190,Sm2O3,-3.861952467249999
22191,Pu2InRh2,-0.5111524070000002
22192,Ba3SrSb2O9,-2.724215558111112
22193,Bi14MoO24,-1.697635486153846
22194,TbIn2Ni,-0.42609093499999995
22195,Bi2Rh2O7,-1.4589415636363634
22196,KYS2,-2.1359035464791667
22197,CsSi2Mo3P6O25,-2.6664673317008387
22198,CsLa(NbBr3)6,-1.537783540881963
22199,PrAlNi4,-0.45182348083333324
22200,Pr(LuS2)3,-2.374562628375
22201,Lu2GaNi2,-0.6238676994999999
22202,FeSe2,-0.6697212132291662
22203,Gd(Al5Ru)2,-0.5223261207692306
22204,Ba3Tb2WO9,-3.260177370333333
22205,La3(Sn3Pd2)2,-0.823477397115385
22206,TmCl3,-2.7058408866666657
22207,Ce3Pd5,-0.7650462231249993
22208,Cs7Co4F15,-2.690522585308355
22209,YbNdRh2,-0.6474865850000002
22210,LiFeP,-0.6527000105555558
22211,Re2O7,-2.026665480694444
22212,Na5Ca2Al(PO4)4,-2.927618676646141
22213,Nd12C6I17,-1.3324702304285714
22214,Zr4Pd2N,-0.9771646724999995
22215,MgPaRh2,-0.6368447500000007
22216,SmGe2Pt,-0.8952534968750001
22217,OsRu,-0.009447635000000787
22218,Al7Cr(Bi2O9)2,-2.767509591666667
22219,Sr(NiSb)2,-0.5952309673333339
22220,Na2BeB2O5,-2.7277114356436782
22221,La2ZnCoO6,-2.656312712500001
22222,NbSiRu,-0.6423709794444458
22223,Na2LiB5(PO7)2,-2.782440450372365
22224,Eu(BO2)2,-3.070195221547619
22225,Rb6NaU3Si4O20F,-3.1614223534014774
22226,Na3P6N11,-0.757202154232759
22227,KLa5V2O13,-3.3889670408571426
22228,ZrSiRu2,-0.7145533250000007
22229,LiRuN,-0.36604743277777746
22230,UBr3,-1.6926946643749998
22231,PrH12(NO5)3,-1.3569399103225814
22232,Lu6Al43W4,-0.25607249367924567
22233,CeAl4Co,-0.4941237833333331
22234,K2VAgSe4,-1.0913157508802076
22235,Ag10Te4Br3,-0.37254209848039216
22236,K2SnO3,-1.9607913255833331
22237,Ba2HgPb,-0.5922886712499997
22238,K(Sn3Au2)2,-0.23839478754545498
22239,ScGeRu,-0.7940437972222227
22240,ZrCl4,-2.267714022
22241,YbIn,-0.49842242999999975
22242,SrN,-0.7041277483333328
22243,ErPO4,-3.5127285597222215
22244,Cs2Zr(Si2O5)3,-3.2502354572581407
22245,Cr5B2P,-0.47364117583333254
22246,CsSbO2,-1.8573301069827588
22247,TbCdHg2,-0.37701297999999994
22248,TcCl4,-1.16466396725
22249,La4Pb3,-0.6264750135714284
22250,CsAlNiF6,-3.2344604169923374
22251,KY2CuS4,-1.9110348098541667
22252,Mg2Al2SiH4O9,-2.6733355566666677
22253,Y4Ga12Pd,-0.6159079045098035
22254,YMgNi4,-0.3887842511111111
22255,Ni3Se4(ClO5)2,-1.2335048220723688
22256,La3RuO7,-3.154187251818181
22257,HoMn12,-0.009507771936340576
22258,CrP3(HO5)2,-2.3712990079687506
22259,SiRh,-0.7803849312500004
22260,TiInCo2,-0.23917963083333404
22261,Zr6Ga2Co,-0.410026763333333
22262,Dy2WO6,-3.3140176880555554
22263,RbMgH3,-0.33310071916666667
22264,BaSbAu,-0.989472775
22265,RbTmS2,-2.0946214751041667
22266,LiFeAs,-0.4413801444444445
22267,Sm6Mn(SiS7)2,-1.9104593644209147
22268,NaGdCu2F8,-2.9052386263793104
22269,CsPrHgSe3,-1.466900701660381
22270,HoCoO3,-2.6392707550000005
22271,Nd3RuO7,-3.0752975872727273
22272,Y3VH3O8,-2.9094070166666666
22273,SrSeO3,-2.3162443908020833
22274,YbTmPt2,-1.2013300241666665
22275,Y2(Al3Pd)3,-0.6949512848809525
22276,Li2O2,-1.6501702366666664
22277,LiAc2Ru,-0.015186745833333681
22278,CeGaCo,-0.5607697574999998
22279,KInS2,-1.19049354075
22280,Ga4Hg11(AsBr4)4,-0.7853290361428573
22281,Ce2(Zn2Ge)3,-0.38613530318181816
22282,Sr(ZnSb)2,-0.5584826973333336
22283,Er4(Al8Pd3)3,-0.7054498210810807
22284,Li3BO3,-2.5554420863095233
22285,TmGeRu,-0.7371702272222223
22286,ScReGe2,-0.4802230166666668
22287,ZnSnF6,-2.75044716625
22288,Tm2In,-0.336765896111111
22289,ZnPH4NO4,-1.6219169380303036
22290,SmGa2,-0.6846582733333335
22291,Te2Mo,-0.5567105800000007
22292,V4O5F7,-2.764025177656249
22293,V3Pb5O12F,-2.131307452261905
22294,Rb4(BS)9,-0.9710716761647727
22295,CaPbF6,-3.0323856093750003
22296,VOF,-2.845683450833333
22297,BiP5O14,-2.488024081458333
22298,Li2V3SbO8,-2.4108361795833337
22299,UF3,-3.7440661331250005
22300,TcF6,-2.301723596428571
22301,TbNiO3,-2.4940872769999993
22302,Br3N(O2F5)2,-1.1043375108333333
22303,Tm3Ru,-0.3722625924999994
22304,Sc2ReB6,-0.7280644241666655
22305,Dy3Ge4,-0.7811971307142856
22306,DyCo3B2,-0.4967715338888894
22307,BaMg,-0.055348420000000065
22308,Hf3Tl10Mo12PbO48,-2.075827779504505
22309,RbGeBr3,-1.4168353529999997
22310,CuAgO2,-0.7268962866666673
22311,Mg(MnGe)6,-0.16806742827586163
22312,Sr4Cu2O7,-2.3420248997435893
22313,Tm4Zr3O12,-3.984249726140351
22314,ZnSnSb2,-0.15932927249999995
22315,K9Bi(PS4)4,-1.146616371344444
22316,EuBrCl,-2.580841555833333
22317,EuHgPb,-0.4518403899999998
22318,LiTmO2,-3.3507372024999995
22319,CsFe2F6,-2.7742622819923373
22320,Lu(SiRh)2,-1.0952067060000004
22321,Na10YbSn12,-0.26689670893553247
22322,LaEuAg2,-0.2834749358333335
22323,KSrCO3F,-2.7855705453095245
22324,LaSiOs2C,-0.45964819399999896
22325,TbNi4Au,-0.37966954833333294
22326,Cs2GdCl5,-2.573234362607759
22327,Zn(AuF4)2,-1.6992955263636362
22328,Zr3(MnGa3)2,-0.46848605507837054
22329,EuAu,-0.8034100525000003
22330,KSm(CO3)2,-2.5633006943000005
22331,Th4H15,-0.6028253363157895
22332,PrCdPd,-0.6622344327777773
22333,ZnAsPt5,-0.3035217578571426
22334,Lu6AgTe2,-0.7115599387962956
22335,TmAlB4,-0.5036557976388897
22336,LiB3,-0.23705297645833223
22337,KSm2CuS4,-1.8931913619374998
22338,Zr3Sb7Pd,-0.6664870025000004
22339,Na2GeTeO6,-1.950415887310345
22340,TiVP,-1.0801460655555555
22341,Ac2CuSn,-0.34393405249999986
22342,NdIn,-0.48896008
22343,Yb(BRu)4,-0.4234606185185186
22344,Li2FeSiO4,-2.5632685298958338
22345,Li3Zr4F19,-3.841907377211538
22346,Ba5Cr3ClO12,-2.6609509211904765
22347,TlTe3Pt2,-0.6425049030555557
22348,Sm(GeIr)2,-0.7808515470000004
22349,Ba4Li2(CdAs2)3,-0.8256824871111116
22350,YMoC2,-0.23779804416666828
22351,HoCo3B2,-0.5081250472222211
22352,CsAlSiO4,-3.1883621500615758
22353,Ba2PIO4,-3.107071731041667
22354,Tb2Mn12P7,-0.705864463262179
22355,CsBF4,-3.318042298266283
22356,Sc(FeGe)6,-0.27840939576923174
22357,YThFe14B,-0.10652234843137161
22358,Ba(MgSi)2,-0.307301494
22359,Mn2V3NiO8,-2.2238232772044344
22360,DyMnB4,-0.6558409082662836
22361,Tm2AlSi2,-0.6813341346666661
22362,ZnNi,-0.254970535
22363,Ba(AlGa)2,-0.3751401370000004
22364,Nd7Pt3,-0.7384351199999998
22365,Zn(FeO2)2,-1.7450295571428558
22366,Sr(SiPd)6,-0.5961394047435894
22367,BaGaGeH,-0.533890676875
22368,Al3(V3C2)4,-0.5400483423913047
22369,Na2LiBe2F7,-3.333841856994732
22370,YbAl7Au3,-0.47292204499999974
22371,Lu3Co29(Si2B5)2,-0.41813630873188423
22372,KCeF4,-3.916163131333333
22373,Cs2Mn3Se4,-0.9398039193366858
22374,Ni(IO3)2,-0.9547511808333332
22375,CaH24C6Br2(N2O)6,-0.8248483655882356
22376,Eu2TaAlO6,-3.442999136
22377,La6Si2NiS14,-1.9730089966847821
22378,Tb2CdCu2,-0.2947731730000001
22379,K18Na46Tl31,-0.11287532377592248
22380,LaB6,-0.5622244371428563
22381,RbTb(MoO4)2,-2.5247425939583343
22382,AlPt2,-0.8536576074999994
22383,Sr3PbS4,-1.9928646490624997
22384,Zn6B5Ir11,-0.2731206793560597
22385,NiSbSe,-0.5186300607812502
22386,Na2ZrSi4O11,-3.195954990172412
22387,Gd3CuGeS7,-1.7441592626562503
22388,DyCu4Ag,-0.23793382944444433
22389,NbNiP2,-0.7304170216666668
22390,K5Pr4Si4O16F,-3.2727039422499997
22391,La5Ir2,-0.5585729600000003
22392,RbCdBr3,-1.5677862219999998
22393,LiIn2Pt,-0.4944937633333333
22394,YbNiAs,-0.8990259733333333
22395,KInP2S7,-0.8233198601401512
22396,Tb3RuO7,-3.179528279090908
22397,Mg2SiS4,-1.4165997153571428
22398,SmHoMg2,-0.08726762124999965
22399,Tl2PAuS4,-0.6069956334375002
22400,Nb3Cl8,-1.7160979959090914
22401,Sr17(Ta5S21)2,-1.857569730501208
22402,VCu3Se4,-0.7233818674218746
22403,MnCo2Sn,-0.1208153182327587
22404,La5Mg41,-0.06911792641304353
22405,Rb5Hg19,-0.21402321968749996
22406,Na2Zn(SO4)2,-2.0726124831233417
22407,U2InRh2,-0.3916985760000003
22408,TmMgGa,-0.47290583472222203
22409,CaMgSiO4,-3.3652382117857136
22410,Nb3Te3As,-0.7280687885714282
22411,Rb2U6Pd4S17,-1.4509979623491376
22412,LiNbIr2,-0.4877113883333335
22413,Cs2NaTlCl6,-1.8398400215747124
22414,FeS2,-0.8481131204166665
22415,Tm5BiPt2,-0.9379410541666662
22416,V(SO4)2,-1.9202039512500002
22417,ScRe2,-0.3481552366666669
22418,Ta2FeO6,-2.9784444905555563
22419,BP(PbO2)4,-2.1430867658928574
22420,YbO,-3.6297129975
22421,GaHg3AsSCl4,-0.9654038300625001
22422,Ca2BiAu,-0.8300593699999999
22423,CsLaZnTe3,-1.3685269171551724
22424,La3Zn22,-0.29086219900000004
22425,RbPrF4,-3.950661385416666
22426,Cd7Te7Cl8O17,-1.516434898846154
22427,GdSi2,-0.5506740899999999
22428,Nd(BIr)4,-0.5655078512962967
22429,MgZrIr2,-0.7520217850000002
22430,PrTl(WO4)2,-2.479502573194445
22431,Ho2Sb5,-0.7638363364285711
22432,U6Al43W4,-0.15958228169811392
22433,NaSm(CO3)2,-2.524113867655173
22434,AsS,-0.3852107756249996
22435,LaGaS3,-1.7496812870416671
22436,ThSiOs2C,-0.5219564750000003
22437,HgS4,-0.18753915299999946
22438,La6MnSb15,-0.8448817744514101
22439,K4GaAu8,-0.3395508661153845
22440,PrCdNi4,-0.2617057658333331
22441,NdGa3Ni,-0.6084262524999999
22442,La5In11Ni6,-0.43425646022727254
22443,NbSiTc2,-0.4143017525000001
22444,Ho2Co3Si5,-0.7351562354999999
22445,Lu4Hf3O12,-4.089921376578948
22446,Ta2MoW,-0.14676403749999878
22447,Cs2KScCl6,-2.456789159386207
22448,YbCrTeO6,-2.285968976666666
22449,MnF3,-2.766605681357758
22450,LiPt3,-0.4161054508333333
22451,La2USe5,-2.028716304589844
22452,Ce2Ti2SiO9,-3.603602797619047
22453,TiNiGe,-0.6761965602777771
22454,AlV2O4,-2.7649863207142857
22455,AlBiSeCl4,-1.5819729042633932
22456,Sr3MgGeN4,-0.827455889722222
22457,Lu2CuPd,-0.6424090549999999
22458,LiHS,-0.9354955729861109
22459,Ag4Hg4S4BrCl3,-0.6013869466666666
22460,InH6(ClO)3,-1.3502624407692307
22461,Ce3Se4,-2.1136486291964283
22462,Sc2(Ni7B2)3,-0.3805134074137937
22463,Li2MoF6,-2.9764012201851844
22464,Pr2Au,-0.5378324699999997
22465,YbPrCd2,-0.37583502374999966
22466,KB6P(H2O7)2,-2.4721070532243585
22467,La3SiAgS7,-1.8991252207118052
22468,Yb4Al23Ni6,-0.4220822545454551
22469,Li6Br3N,-1.3037492226250003
22470,Sr(PrSe2)2,-2.212114907291667
22471,BaCa4(CoN2)2,-0.7807514059090915
22472,Rb3Ho(PO4)2,-2.9666433770833334
22473,Ba2Cu2O5,-1.9262254147222226
22474,V2SiO4,-2.639104083928572
22475,PbS,-0.7845242265624996
22476,EuIn4Ir,-0.3540713058333331
22477,Sc2PdRu,-0.7844781912499998
22478,CoO,-1.2843806087500012
22479,K2Nd2IrO7,-2.4715459825833332
22480,Fe4As10PbO22,-1.6622199752702707
22481,AlCr4CuSe8,-0.8418073634821427
22482,GdSO4F,-2.966066879375
22483,Rb2Cd(IBr)2,-1.5428747221428574
22484,La2Ge4IrPd3,-0.8488287820000003
22485,Fe4P3(HO5)3,-2.0918436614000004
22486,RbVCl3,-1.8713215714999998
22487,CsErP2O7,-3.1598735097361543
22488,InHg6Sb4Br7,-0.6450811419444444
22489,Y2Pt2O7,-2.440540887575757
22490,Rb3Sb2Au3,-0.4619977815624998
22491,Ti3Te4,-0.9595486614285724
22492,SmAu,-0.8334757024999995
22493,Pr(NiSb)2,-0.7255703140000008
22494,PrCu4Pd,-0.28032297583333293
22495,K2NdCl5,-2.5493953104375002
22496,Si3Pt2,-0.5175084210000002
22497,Ca(GePt)2,-0.7735614519999998
22498,Ba2HoCl7,-2.8686067640000004
22499,BaNbTePO8,-2.7431658064236104
22500,Zn3N2,-0.03194336000000035
